,id,Comment_1,Comment_2,Comment_3,Comment_4,Comment_5,Comment_6,Comment_7,Commnet_8
229,00159461,['Conscientious about classroom responsibilities--'],['Incomplete work. A missing project- El folleto turístico.'],['Poor test scores--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']",['Poor test scores--'],"['Demonstrates above average ability, motivation and attitude in this class--']",[]
230,00153766,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work. A missing project- El folleto turístico.'],['Conscientious about classroom responsibilities--'],[]
231,00117667,['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
232,00122270,[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Can do better'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete work/homework/ projects--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
233,00147070,['Conscientious about classroom responsibilities--'],['Demonstrates outstanding effort--'],"['Demonstrates above average ability, motivation and attitude in this class--']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']"
234,00118188,['HI'],[''],[''],[''],['Poor class attendance--'],[''],['HI'],[]
235,00117769,['Student has missed most of the second marking period.'],[''],['Poor class attendance--'],['Inattentiveness in class--'],[''],['Poor class attendance--'],['Poor class attendance--'],['Unprepared for class--']
236,00117708,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Demonstrates outstanding effort--'],['Poor test scores--'],['Demonstrates outstanding effort--'],['Poor test scores--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
237,00116752,[''],[''],[''],[''],[''],[''],[''],['']
238,00118101,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Unprepared for class--'],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['']
239,00155173,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Unprepared for class--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Can do better'],['']
240,00159350,[''],"['Demonstrates above average ability, motivation and attitude in this class--']",['Parent conference requested--'],['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Improvement noted--'],[]
241,00145222,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Unprepared for class--'],['Incomplete work--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Parent conference requested--']
242,00154161,['Conscientious about classroom responsibilities--'],['Incomplete work. A missing project- El folleto turístico.'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Improvement noted--'],[''],['Poor test scores--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
243,00146132,[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - Reune aceptables normas de cooperation, trabajo, aptitud y esfuerzo.']",['Conscientious about classroom responsibilities--'],['Incomplete work--IXL'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[]
244,00159261,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
245,00115425,"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],['Conscientious about classroom responsibilities--'],"['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']"
246,00153270,['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Inattentiveness in class--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
247,00118393,"['Demonstrates above average ability, motivation and attitude in this class--']",[''],[''],"['Demonstrates above average ability, motivation and attitude in this class--']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
248,00115426,['Demonstrates outstanding effort--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
249,00126688,"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",[''],"['Demonstrates above average ability, motivation and attitude in this class--']","['Meets acceptable standards of cooperation, work, attitude and effort - ']"
250,00149074,[''],[''],[''],[''],[''],[''],[],[]
251,00117920,['Inattentiveness in class--'],['Incomplete work--'],['Incomplete homework--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Parent conference requested--'],['']
252,00157366,['Poor class attendance--'],['Poor test scores--'],['Unprepared for class--'],[''],['Conscientious about classroom responsibilities--'],['Unprepared for class--'],[''],['']
253,00125660,"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Incomplete homework--'],"['Meets acceptable standards of cooperation, work, attitude and effort - ']","['Demonstrates above average ability, motivation and attitude in this class--']",[''],['Poor test scores--'],[''],['']
254,00117749,"['Demonstrates above average ability, motivation and attitude in this class--']",['Poor test scores--'],[''],['Unprepared for class--'],[''],"['Meets acceptable standards of cooperation, work, attitude and effort - ']",['Conscientious about classroom responsibilities--'],['']
